1624114603.765,,,,,,,,,,,,,
1624114603.765,,,,,,,,,,,,,
1624114603.797,,,,,,,,,,,,,
1624114603.798,,,,,,,,,,,,,
1624114603.798,,,,,,,,,,,,,
1624114603.798,,0.000000,-0.130999,0.000000,-0.042612,-0.173611,0.000000,-0.035032,-1.961803,-0.000003,0.000000,,
1624114603.798,,,,,,,,,,,,1452.000000,1548.000000
1624114603.798,0.085224,,,,,,,,,,,,
1624114603.798,,,,,,,,,,,,,
1624114603.805,,,,,,,,,,,,,
1624114603.835,,,,,,,,,,,,,
1624114603.835,,,,,,,,,,,,,
1624114603.836,,0.000000,-0.130999,0.000000,-0.041450,-0.172449,0.000000,-0.034798,-1.948669,-0.000003,0.000000,,
1624114603.836,,,,,,,,,,,,1452.000000,1548.000000
1624114603.836,,,,,,,,,,,,,
1624114603.836,0.082899,,,,,,,,,,,,
1624114603.836,,,,,,,,,,,,,
1624114603.858,,,,,,,,,,,,,
1624114603.889,,,,,,,,,,,,,
1624114603.890,,,,,,,,,,,,,
1624114603.890,,0.000000,-0.130999,0.000000,-0.040361,-0.171360,0.000000,-0.034578,-1.936364,-0.000003,0.000000,,
1624114603.890,,,,,,,,,,,,,
1624114603.890,,,,,,,,,,,,1452.000000,1548.000000
1624114603.891,0.080721,,,,,,,,,,,,
1624114603.891,,,,,,,,,,,,,
1624114603.907,,,,,,,,,,,,,
1624114603.920,,,,,,,,,,,,,
1624114603.921,,,,,,,,,,,,,
1624114603.921,,0.000000,-0.130999,0.000000,-0.040395,-0.171395,0.000000,-0.034585,-1.936758,-0.000003,0.000000,,
1624114603.921,,,,,,,,,,,,1452.000000,1548.000000
1624114603.921,,,,,,,,,,,,,
1624114603.921,0.080791,,,,,,,,,,,,
1624114603.921,,,,,,,,,,,,,
1624114603.956,,,,,,,,,,,,,
1624114603.960,,,,,,,,,,,,,
1624114603.961,,,,,,,,,,,,,
1624114603.961,,0.000000,-0.130999,0.000000,-0.040424,-0.171424,0.000000,-0.034591,-1.937086,-0.000003,0.000000,,
1624114603.961,,,,,,,,,,,,1452.000000,1548.000000
1624114603.961,,,,,,,,,,,,,
1624114603.961,0.080849,,,,,,,,,,,,
1624114603.961,,,,,,,,,,,,,
1624114604.012,,,,,,,,,,,,,
1624114604.012,,,,,,,,,,,,,
1624114604.013,0.083000,,,,,,,,,,,,
1624114604.013,,0.000000,-0.130999,0.000000,-0.041500,-0.172499,0.000000,-0.034808,-1.949240,-0.000003,0.000000,,
1624114604.013,,,,,,,,,,,,,
1624114604.013,,,,,,,,,,,,,
1624114604.013,,,,,,,,,,,,1452.000000,1548.000000
1624114604.014,,,,,,,,,,,,,
1624114604.031,,,,,,,,,,,,,
1624114604.032,,,,,,,,,,,,,
1624114604.045,,,,,,,,,,,,,
1624114604.045,,0.000000,-0.130999,0.000000,-0.042497,-0.173496,0.000000,-0.035009,-1.960506,-0.000003,0.000000,,
1624114604.045,,,,,,,,,,,,1452.000000,1548.000000
1624114604.045,,,,,,,,,,,,,
1624114604.045,0.084994,,,,,,,,,,,,
1624114604.045,,,,,,,,,,,,,
1624114604.045,,,,,,,,,,,,,
1624114604.054,,,,,,,,,,,,,
1624114604.085,,,,,,,,,,,,,
1624114604.086,,,,,,,,,,,,,
1624114604.086,,0.000000,-0.130999,0.000000,-0.041312,-0.172312,0.000000,-0.034770,-1.947121,-0.000003,0.000000,,
1624114604.086,,,,,,,,,,,,1452.000000,1548.000000
1624114604.086,,,,,,,,,,,,,
1624114604.086,0.082625,,,,,,,,,,,,
1624114604.086,,,,,,,,,,,,,
1624114604.104,,,,,,,,,,,,,
1624114604.137,,,,,,,,,,,,,
1624114604.138,,,,,,,,,,,,,
1624114604.138,,,,,,,,,,,,,
1624114604.138,,0.000000,-0.130999,0.000000,-0.043361,-0.174360,0.000000,-0.035183,-1.970264,-0.000003,0.000000,,
1624114604.138,,,,,,,,,,,,1452.000000,1548.000000
1624114604.138,0.086721,,,,,,,,,,,,
1624114604.138,,,,,,,,,,,,,
1624114604.165,,,,,,,,,,,,,
1624114604.171,,,,,,,,,,,,,
1624114604.171,,,,,,,,,,,,,
1624114604.171,,,,,,,,,,,,,
1624114604.171,,0.000000,-0.130999,0.000000,-0.043161,-0.174160,0.000000,-0.035143,-1.968011,-0.000003,0.000000,,
1624114604.171,,,,,,,,,,,,1452.000000,1548.000000
1624114604.172,0.086322,,,,,,,,,,,,
1624114604.172,,,,,,,,,,,,,
1624114604.204,,,,,,,,,,,,,
1624114604.217,,,,,,,,,,,,,
1624114604.218,,,,,,,,,,,,,
1624114604.218,,0.000000,-0.130999,0.000000,-0.042959,-0.173958,0.000000,-0.035102,-1.965730,-0.000003,0.000000,,
1624114604.218,,,,,,,,,,,,1452.000000,1548.000000
1624114604.218,,,,,,,,,,,,,
1624114604.218,0.085919,,,,,,,,,,,,
1624114604.218,,,,,,,,,,,,,
1624114604.260,,,,,,,,,,,,,
1624114604.261,,,,,,,,,,,,,
1624114604.261,,,,,,,,,,,,,
1624114604.262,,0.000000,-0.130999,0.000000,-0.042760,-0.173759,0.000000,-0.035062,-1.963477,-0.000003,0.000000,,
1624114604.262,,,,,,,,,,,,1452.000000,1548.000000
1624114604.262,,,,,,,,,,,,,
1624114604.262,0.085520,,,,,,,,,,,,
1624114604.262,,,,,,,,,,,,,
1624114604.296,,,,,,,,,,,,,
1624114604.297,,,,,,,,,,,,,
1624114604.298,,0.000000,-0.130999,0.000000,-0.042566,-0.173565,0.000000,-0.035023,-1.961282,-0.000003,0.000000,,
1624114604.298,,,,,,,,,,,,,
1624114604.298,,,,,,,,,,,,1452.000000,1548.000000
1624114604.298,0.085131,,,,,,,,,,,,
1624114604.298,,,,,,,,,,,,,
1624114604.307,,,,,,,,,,,,,
1624114604.352,,,,,,,,,,,,,
1624114604.352,,,,,,,,,,,,,
1624114604.352,,0.000000,-0.130999,0.000000,-0.042379,-0.173378,0.000000,-0.034985,-1.959170,-0.000003,0.000000,,
1624114604.353,,,,,,,,,,,,1452.000000,1548.000000
1624114604.353,,,,,,,,,,,,,
1624114604.353,0.084757,,,,,,,,,,,,
1624114604.353,,,,,,,,,,,,,
1624114604.356,,,,,,,,,,,,,
1624114604.384,,,,,,,,,,,,,
1624114604.385,,0.000000,-0.130999,0.000000,-0.042197,-0.173196,0.000000,-0.034949,-1.957118,-0.000003,0.000000,,
1624114604.385,,,,,,,,,,,,1452.000000,1548.000000
1624114604.385,,,,,,,,,,,,,
1624114604.385,0.084394,,,,,,,,,,,,
1624114604.385,,,,,,,,,,,,,
1624114604.385,,,,,,,,,,,,,
1624114604.413,,,,,,,,,,,,,
1624114604.422,,,,,,,,,,,,,
1624114604.423,,,,,,,,,,,,,
1624114604.423,,0.000000,-0.130999,0.000000,-0.043076,-0.174075,0.000000,-0.035126,-1.967052,-0.000003,0.000000,,
1624114604.423,,,,,,,,,,,,1452.000000,1548.000000
1624114604.423,,,,,,,,,,,,,
1624114604.423,0.086153,,,,,,,,,,,,
1624114604.423,,,,,,,,,,,,,
1624114604.454,,,,,,,,,,,,,
1624114604.477,,,,,,,,,,,,,
1624114604.477,,0.000000,-0.130999,0.000000,-0.043890,-0.174889,0.000000,-0.035290,-1.976242,-0.000003,0.000000,,
1624114604.477,,,,,,,,,,,,1452.000000,1548.000000
1624114604.477,,,,,,,,,,,,,
1624114604.477,,,,,,,,,,,,,
1624114604.477,0.087779,,,,,,,,,,,,
1624114604.477,,,,,,,,,,,,,
1624114604.509,,,,,,,,,,,,,
1624114604.509,,,,,,,,,,,,,
1624114604.510,,,,,,,,,,,,,
1624114604.510,,0.000000,-0.130999,0.000000,-0.044635,-0.175634,0.000000,-0.035440,-1.984666,-0.000003,0.000000,,
1624114604.510,,,,,,,,,,,,,
1624114604.510,,,,,,,,,,,,1452.000000,1548.000000
1624114604.510,0.089270,,,,,,,,,,,,
1624114604.510,,,,,,,,,,,,,
1624114604.547,,,,,,,,,,,,,
1624114604.548,,,,,,,,,,,,,
1624114604.548,,,,,,,,,,,,,
1624114604.548,,0.000000,-0.130999,0.000000,-0.045319,-0.176318,0.000000,-0.035578,-1.992392,-0.000003,0.000000,,
1624114604.548,,,,,,,,,,,,1452.000000,1548.000000
1624114604.548,0.090638,,,,,,,,,,,,
1624114604.548,,,,,,,,,,,,,
1624114604.558,,,,,,,,,,,,,
1624114604.600,,,,,,,,,,,,,
1624114604.601,,,,,,,,,,,,,
1624114604.601,,0.000000,-0.130999,0.000000,-0.045944,-0.176943,0.000000,-0.035705,-1.999455,-0.000003,0.000000,,
1624114604.601,,,,,,,,,,,,,
1624114604.601,,,,,,,,,,,,1452.000000,1548.000000
1624114604.601,0.091888,,,,,,,,,,,,
1624114604.601,,,,,,,,,,,,,
1624114604.604,,,,,,,,,,,,,
1624114604.636,,,,,,,,,,,,,
1624114604.636,,,,,,,,,,,,,
1624114604.636,,,,,,,,,,,,,
1624114604.636,,0.000000,-0.130999,0.000000,-0.046481,-0.177480,0.000000,-0.035813,-2.005523,-0.000003,0.000000,,
1624114604.636,,,,,,,,,,,,1452.000000,1548.000000
1624114604.636,0.092962,,,,,,,,,,,,
1624114604.637,,,,,,,,,,,,,
1624114604.662,,,,,,,,,,,,,
1624114604.688,,,,,,,,,,,,,
1624114604.688,,,,,,,,,,,,,
1624114604.688,,0.000000,-0.130999,0.000000,-0.046933,-0.177933,0.000000,-0.035904,-2.010638,-0.000003,0.000000,,
1624114604.688,,,,,,,,,,,,1452.000000,1548.000000
1624114604.688,0.093867,,,,,,,,,,,,
1624114604.689,,,,,,,,,,,,,
1624114604.689,,,,,,,,,,,,,
1624114604.704,,,,,,,,,,,,,
1624114604.723,,,,,,,,,,,,,
1624114604.724,,,,,,,,,,,,,
1624114604.724,,0.000000,-0.130999,0.000000,-0.047408,-0.178407,0.000000,-0.036000,-2.015998,-0.000003,0.000000,,
1624114604.724,,,,,,,,,,,,1452.000000,1548.000000
1624114604.724,,,,,,,,,,,,,
1624114604.724,0.094816,,,,,,,,,,,,
1624114604.724,,,,,,,,,,,,,
1624114604.754,,,,,,,,,,,,,
1624114604.761,,,,,,,,,,,,,
1624114604.762,,,,,,,,,,,,,
1624114604.762,,0.000000,-0.130999,0.000000,-0.047829,-0.178828,0.000000,-0.036085,-2.020755,-0.000003,0.000000,,
1624114604.762,,,,,,,,,,,,1452.000000,1548.000000
1624114604.762,,,,,,,,,,,,,
1624114604.762,0.095658,,,,,,,,,,,,
1624114604.762,,,,,,,,,,,,,
1624114604.809,,,,,,,,,,,,,
1624114604.810,,,,,,,,,,,,,
1624114604.810,,,,,,,,,,,,,
1624114604.810,,,,,,,,,,,,,
1624114604.810,,0.000000,-0.130999,0.000000,-0.049262,-0.180262,0.000000,-0.036374,-2.036956,-0.000003,0.000000,,
1624114604.810,,,,,,,,,,,,1452.000000,1548.000000
1624114604.811,0.098525,,,,,,,,,,,,
1624114604.811,,,,,,,,,,,,,
1624114604.845,,,,,,,,,,,,,
1624114604.846,,,,,,,,,,,,,
1624114604.846,,0.000000,-0.130999,0.000000,-0.049521,-0.180520,0.000000,-0.036426,-2.039874,-0.000003,0.000000,,
1624114604.846,,,,,,,,,,,,,
1624114604.847,,,,,,,,,,,,1452.000000,1548.000000
1624114604.847,0.099041,,,,,,,,,,,,
1624114604.847,,,,,,,,,,,,,
1624114604.854,,,,,,,,,,,,,
1624114604.886,,,,,,,,,,,,,
1624114604.887,,,,,,,,,,,,,
1624114604.888,,,,,,,,,,,,1452.000000,1548.000000
1624114604.888,,,,,,,,,,,,,
1624114604.888,0.099480,,,,,,,,,,,,
1624114604.888,,0.000000,-0.130999,0.000000,-0.049740,-0.180739,0.000000,-0.036471,-2.042352,-0.000003,0.000000,,
1624114604.888,,,,,,,,,,,,,
1624114604.904,,,,,,,,,,,,,
1624114604.936,,,,,,,,,,,,,
1624114604.937,,,,,,,,,,,,,
1624114604.937,,,,,,,,,,,,,
1624114604.937,,0.000000,-0.130999,0.000000,-0.050982,-0.181981,0.000000,-0.036721,-2.056384,-0.000003,0.000000,,
1624114604.937,,,,,,,,,,,,1452.000000,1548.000000
1624114604.937,0.101964,,,,,,,,,,,,
1624114604.937,,,,,,,,,,,,,
1624114604.954,,,,,,,,,,,,,
1624114604.970,,,,,,,,,,,,,
1624114604.970,,,,,,,,,,,,,
1624114604.970,,0.000000,-0.130999,0.000000,-0.053174,-0.184173,0.000000,-0.037164,-2.081157,-0.000003,0.000000,,
1624114604.971,,,,,,,,,,,,1451.000000,1549.000000
1624114604.971,,,,,,,,,,,,,
1624114604.971,0.106348,,,,,,,,,,,,
1624114604.971,,,,,,,,,,,,,
1624114605.004,,,,,,,,,,,,,
1624114605.012,,,,,,,,,,,,,
1624114605.019,,,,,,,,,,,,1451.000000,1549.000000
1624114605.019,,,,,,,,,,,,,
1624114605.019,0.106164,,,,,,,,,,,,
1624114605.019,,0.000000,-0.130999,0.000000,-0.053082,-0.184081,0.000000,-0.037145,-2.080116,-0.000003,0.000000,,
1624114605.019,,,,,,,,,,,,,
1624114605.019,,,,,,,,,,,,,
1624114605.060,,,,,,,,,,,,,
1624114605.060,,,,,,,,,,,,,
1624114605.060,,,,,,,,,,,,,
1624114605.060,,0.000000,-0.130999,0.000000,-0.051912,-0.182912,0.000000,-0.036909,-2.066901,-0.000003,0.000000,,
1624114605.060,,,,,,,,,,,,1452.000000,1548.000000
1624114605.061,,,,,,,,,,,,,
1624114605.061,0.103825,,,,,,,,,,,,
1624114605.061,,,,,,,,,,,,,
1624114605.095,,,,,,,,,,,,,
1624114605.096,,,,,,,,,,,,,
1624114605.096,,0.000000,-0.130999,0.000000,-0.052904,-0.183903,0.000000,-0.037109,-2.078106,-0.000003,0.000000,,
1624114605.096,,,,,,,,,,,,,
1624114605.096,,,,,,,,,,,,1451.000000,1549.000000
1624114605.096,0.105808,,,,,,,,,,,,
1624114605.096,,,,,,,,,,,,,
1624114605.104,,,,,,,,,,,,,
1624114605.137,,,,,,,,,,,,,
1624114605.137,,,,,,,,,,,,,
1624114605.137,,0.000000,-0.130999,0.000000,-0.051697,-0.182697,0.000000,-0.036866,-2.064471,-0.000003,0.000000,,
1624114605.137,,,,,,,,,,,,1452.000000,1548.000000
1624114605.138,,,,,,,,,,,,,
1624114605.138,0.103395,,,,,,,,,,,,
1624114605.138,,,,,,,,,,,,,
1624114605.154,,,,,,,,,,,,,
1624114605.180,,,,,,,,,,,,,
1624114605.180,,,,,,,,,,,,,
1624114605.180,,0.000000,-0.130999,0.000000,-0.051604,-0.182603,0.000000,-0.036847,-2.063417,-0.000003,0.000000,,
1624114605.180,,,,,,,,,,,,1452.000000,1548.000000
1624114605.180,,,,,,,,,,,,,
1624114605.181,0.103208,,,,,,,,,,,,
1624114605.181,,,,,,,,,,,,,
1624114605.197,,,,,,,,,,,,,
1624114605.197,,,,,,,,,,,,,
1624114605.197,,,,,,,,,,,,,
1624114605.197,,,,,,,,,,,,,
1624114605.208,,,,,,,,,,,,,
1624114605.220,,,,,,,,,,,,,
1624114605.221,,,,,,,,,,,,,
1624114605.221,,0.000000,-0.130999,0.000000,-0.049394,-0.180393,0.000000,-0.036401,-2.038442,-0.000003,0.000000,,
1624114605.221,,,,,,,,,,,,,
1624114605.221,,,,,,,,,,,,1452.000000,1548.000000
1624114605.221,0.098788,,,,,,,,,,,,
1624114605.221,,,,,,,,,,,,,
1624114605.254,,,,,,,,,,,,,
1624114605.262,,,,,,,,,,,,,
1624114605.263,,,,,,,,,,,,,
1624114605.263,,,,,,,,,,,,,
1624114605.263,,0.000000,-0.130999,0.000000,-0.048368,-0.179367,0.000000,-0.036194,-2.026848,-0.000003,0.000000,,
1624114605.263,,,,,,,,,,,,1452.000000,1548.000000
1624114605.263,0.096736,,,,,,,,,,,,
1624114605.263,,,,,,,,,,,,,
1624114605.313,,,,,,,,,,,,,
1624114605.313,,,,,,,,,,,,,
1624114605.314,,,,,,,,,,,,,
1624114605.314,,,,,,,,,,,,,
1624114605.314,,0.000000,-0.130999,0.000000,-0.048453,-0.179452,0.000000,-0.036211,-2.027809,-0.000003,0.000000,,
1624114605.314,,,,,,,,,,,,1452.000000,1548.000000
1624114605.314,0.096906,,,,,,,,,,,,
1624114605.315,,,,,,,,,,,,,
1624114605.347,,,,,,,,,,,,,
1624114605.347,,,,,,,,,,,,,
1624114605.347,,,,,,,,,,,,,
1624114605.347,,0.000000,-0.130999,0.000000,-0.048520,-0.179520,0.000000,-0.036224,-2.028571,-0.000003,0.000000,,
1624114605.348,,,,,,,,,,,,1452.000000,1548.000000
1624114605.348,0.097041,,,,,,,,,,,,
1624114605.348,,,,,,,,,,,,,
1624114605.358,,,,,,,,,,,,,
1624114605.405,,,,,,,,,,,,,
1624114605.406,,,,,,,,,,,,,
1624114605.406,,,,,,,,,,,,,
1624114605.406,,0.000000,-0.130999,0.000000,-0.047515,-0.178514,0.000000,-0.036022,-2.017213,-0.000003,0.000000,,
1624114605.406,,,,,,,,,,,,,
1624114605.406,,,,,,,,,,,,1452.000000,1548.000000
1624114605.406,0.095031,,,,,,,,,,,,
1624114605.406,,,,,,,,,,,,,
1624114605.431,,,,,,,,,,,,,
1624114605.431,,,,,,,,,,,,,
1624114605.431,,,,,,,,,,,,,
1624114605.431,,0.000000,-0.130999,0.000000,-0.047625,-0.178624,0.000000,-0.036044,-2.018449,-0.000003,0.000000,,
1624114605.431,,,,,,,,,,,,1452.000000,1548.000000
1624114605.431,0.095249,,,,,,,,,,,,
1624114605.431,,,,,,,,,,,,,
1624114605.456,,,,,,,,,,,,,
1624114605.472,,,,,,,,,,,,,
1624114605.473,,,,,,,,,,,,,
1624114605.473,,0.000000,-0.130999,0.000000,-0.047718,-0.178717,0.000000,-0.036063,-2.019507,-0.000003,0.000000,,
1624114605.473,,,,,,,,,,,,1452.000000,1548.000000
1624114605.473,,,,,,,,,,,,,
1624114605.473,0.095437,,,,,,,,,,,,
1624114605.473,,,,,,,,,,,,,
1624114605.504,,,,,,,,,,,,,
1624114605.519,,,,,,,,,,,,,
1624114605.519,,,,,,,,,,,,,
1624114605.519,,,,,,,,,,,,,
1624114605.520,,0.000000,-0.130999,0.000000,-0.048851,-0.179850,0.000000,-0.036291,-2.032301,-0.000003,0.000000,,
1624114605.520,,,,,,,,,,,,1452.000000,1548.000000
1624114605.520,0.097701,,,,,,,,,,,,
1624114605.520,,,,,,,,,,,,,
1624114605.555,,,,,,,,,,,,,
1624114605.555,,,,,,,,,,,,,
1624114605.556,,,,,,,,,,,,,
1624114605.556,,0.000000,-0.130999,0.000000,-0.047791,-0.178790,0.000000,-0.036077,-2.020327,-0.000003,0.000000,,
1624114605.556,,,,,,,,,,,,1452.000000,1548.000000
1624114605.556,,,,,,,,,,,,,
1624114605.556,0.095582,,,,,,,,,,,,
1624114605.556,,,,,,,,,,,,,
1624114605.600,,,,,,,,,,,,,
1624114605.600,,,,,,,,,,,,,
1624114605.601,,,,,,,,,,,,1452.000000,1548.000000
1624114605.601,,,,,,,,,,,,,
1624114605.601,,0.000000,-0.130999,0.000000,-0.046788,-0.177787,0.000000,-0.035875,-2.008994,-0.000003,0.000000,,
1624114605.601,0.093576,,,,,,,,,,,,
1624114605.601,,,,,,,,,,,,,
1624114605.614,,,,,,,,,,,,,
1624114605.646,,,,,,,,,,,,,
1624114605.646,,,,,,,,,,,,,
1624114605.646,,,,,,,,,,,,,
1624114605.646,,0.000000,-0.130999,0.000000,-0.045851,-0.176850,0.000000,-0.035686,-1.998411,-0.000003,0.000000,,
1624114605.646,,,,,,,,,,,,1452.000000,1548.000000
1624114605.647,0.091703,,,,,,,,,,,,
1624114605.647,,,,,,,,,,,,,
1624114605.654,,,,,,,,,,,,,
1624114605.687,,,,,,,,,,,,,
1624114605.688,,,,,,,,,,,,,
1624114605.688,,0.000000,-0.130999,0.000000,-0.045958,-0.176957,0.000000,-0.035707,-1.999615,-0.000003,0.000000,,
1624114605.688,,,,,,,,,,,,1452.000000,1548.000000
1624114605.688,,,,,,,,,,,,,
1624114605.688,0.091916,,,,,,,,,,,,
1624114605.688,,,,,,,,,,,,,
1624114605.705,,,,,,,,,,,,,
1624114605.738,,,,,,,,,,,,,
1624114605.739,,,,,,,,,,,,,
1624114605.740,,0.000000,-0.130999,0.000000,-0.045069,-0.176068,0.000000,-0.035528,-1.989565,-0.000003,0.000000,,
1624114605.740,,,,,,,,,,,,1452.000000,1548.000000
1624114605.740,,,,,,,,,,,,,
1624114605.740,0.090137,,,,,,,,,,,,
1624114605.740,,,,,,,,,,,,,
1624114605.753,,,,,,,,,,,,,
1624114605.770,,,,,,,,,,,,,
1624114605.771,,,,,,,,,,,,,
1624114605.771,,0.000000,-0.130999,0.000000,-0.044244,-0.175244,0.000000,-0.035362,-1.980253,-0.000003,0.000000,,
1624114605.771,,,,,,,,,,,,1452.000000,1548.000000
1624114605.771,,,,,,,,,,,,,
1624114605.771,0.088489,,,,,,,,,,,,
1624114605.771,,,,,,,,,,,,,
1624114605.806,,,,,,,,,,,,,
1624114605.812,,,,,,,,,,,,,
1624114605.813,,,,,,,,,,,,,
1624114605.813,,0.000000,-0.130999,0.000000,-0.044544,-0.175543,0.000000,-0.035422,-1.983639,-0.000003,0.000000,,
1624114605.813,,,,,,,,,,,,1452.000000,1548.000000
1624114605.813,,,,,,,,,,,,,
1624114605.813,0.089088,,,,,,,,,,,,
1624114605.813,,,,,,,,,,,,,
1624114605.863,,,,,,,,,,,,,
1624114605.863,,,,,,,,,,,,,
1624114605.863,,,,,,,,,,,,,
1624114605.864,,0.000000,-0.130999,0.000000,-0.044824,-0.175823,0.000000,-0.035479,-1.986801,-0.000003,0.000000,,
1624114605.864,,,,,,,,,,,,1452.000000,1548.000000
1624114605.864,,,,,,,,,,,,,
1624114605.864,0.089648,,,,,,,,,,,,
1624114605.864,,,,,,,,,,,,,
1624114605.896,,,,,,,,,,,,,
1624114605.896,,,,,,,,,,,,,
1624114605.897,,0.000000,-0.130999,0.000000,-0.044028,-0.175027,0.000000,-0.035318,-1.977801,-0.000003,0.000000,,
1624114605.897,,,,,,,,,,,,1452.000000,1548.000000
1624114605.897,0.088055,,,,,,,,,,,,
1624114605.897,,,,,,,,,,,,,
1624114605.897,,,,,,,,,,,,,
1624114605.904,,,,,,,,,,,,,
1624114605.938,,,,,,,,,,,,,
1624114605.938,,,,,,,,,,,,,
1624114605.938,,0.000000,-0.130999,0.000000,-0.043293,-0.174292,0.000000,-0.035170,-1.969499,-0.000003,0.000000,,
1624114605.938,,,,,,,,,,,,,
1624114605.938,,,,,,,,,,,,1452.000000,1548.000000
1624114605.938,0.086586,,,,,,,,,,,,
1624114605.938,,,,,,,,,,,,,
1624114605.955,,,,,,,,,,,,,
1624114605.987,,,,,,,,,,,,,
1624114605.988,,,,,,,,,,,,,
1624114605.988,,,,,,,,,,,,,
1624114605.988,,0.000000,-0.130999,0.000000,-0.042615,-0.173614,0.000000,-0.035033,-1.961843,-0.000003,0.000000,,
1624114605.988,,,,,,,,,,,,1452.000000,1548.000000
1624114605.988,0.085231,,,,,,,,,,,,
1624114605.988,,,,,,,,,,,,,
1624114606.004,,,,,,,,,,,,,
